sku;nombre;descripcion;seller;cat_fcom;nombre_cat_fcom;estado_publicacion;precio1;precio2;precio3;precio4;tipo_precio1;tipo_precio2;fcom_url;fecha_publicacion;origen;jl1;jl1_nombre;jl2;jl2_nombre;jl3;jl3_nombre;mkp_nombre
6495928;MK Jaula De Transporte Golden Pet 20 Mascotas;Jaula de Transporte Golden Pet 20 Mascotas;Fernapet;cat9360001;Mundo Mascotas;Publicado;;; 11990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6495928_1?$producto308$;28/06/2018 08:57;Market Place;J17;REGALOS;J1701;REGALERIA;J170112;REGALOS INFANTILES;MK Jaula De Transporte Golden Pet 20 Mascotas
6495927;MK Jaula De Transporte Golden Pet 20 Mascotas;Jaula de Transporte Golden Pet 20 Mascotas;Fernapet;cat9360001;Mundo Mascotas;Publicado;;; 11990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6495927_1?$producto308$;28/06/2018 08:57;Market Place;J17;REGALOS;J1701;REGALERIA;J170112;REGALOS INFANTILES;MK Jaula De Transporte Golden Pet 20 Mascotas
6537317;MK Funda Asiento Auto Diseño Gris Universal 62719;Funda Asiento Auto Diseño Gris Universal 62719;Fernapet;cat3007;Accesorios Auto;Publicado;;;   18990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537317_1?$producto308$;28/06/2018 10:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Funda Asiento Auto Diseño Gris Universal 62719
6537313;MK Funda Universal Cubre Asientos Auto 62722;Funda Universal Cubre Asientos Auto 62722;Fernapet;cat3007;Accesorios Auto;Publicado;;     18990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537313_1?$producto308$;28/06/2018 10:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Funda Universal Cubre Asientos Auto 62722
6534917;MK Radio De Auto Fm Mp3 Usb Sd Aux Cdx-gt1011 0148;Radio De Auto Fm Mp3 Usb Sd Aux Cdx-gt1011 01489;Fernapet;cat3202;Radios de Auto;Publicado;;     15990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534917_1?$producto308$;28/06/2018 09:02;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio De Auto Fm Mp3 Usb Sd Aux Cdx-gt1011 0148
6536900;MK Teléfono Celular Senior Doble Sim Sos 03694;Teléfono Celular Senior Doble Sim Sos 03694;Introtech;cat720161;Smartphones;Despublicado;;       18990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536900_1?$producto308$;28/06/2018 09:02;Market Place;J11;ELECTRO HOGAR;J1105;TELEFONIA;J110503;EQUIPOS;MK Teléfono Celular Senior Doble Sim Sos 03694
6537286;MK Parlante Bowmann Bt Karaoke Dj Mixer 12683;Parlante Bowmann Bt Karaoke Dj Mixer 12683;Fernapet;cat3171;Parlantes Bluetooth;Publicado;;   100990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537286_1?$producto308$;28/06/2018 09:04;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Parlante Bowmann Bt Karaoke Dj Mixer 12683
6537287;MK Parlante Bowmann Karaoke Bluetooth Microfono 12;Parlante Bowmann Karaoke Bluetooth Microfono 1222;Fernapet;cat3171;Parlantes Bluetooth;Despublicado;;      17990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537287_1?$producto308$;28/06/2018 09:05;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Parlante Bowmann Karaoke Bluetooth Microfono 12
6537170;MK Mesa Comedor Rectangular Madera  8 Sillas 28871;Mesa Comedor Rectangular Madera + 8 Sillas 28871;Fernapet;;;Despublicado;;       200990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537170_1?$producto308$;02/07/2018 12:52;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  8 Sillas 28871
6537166;MK Mesa Comedor Rectangular Madera  4 Sillas;Mesa Comedor Rectangular Madera + 4 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 142990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537166_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  4 Sillas
6537164;MK Mesa Comedor Rectangular Madera  4 Sillas;Mesa Comedor Rectangular Madera + 4 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 142990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537164_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  4 Sillas
6537163;MK Mesa Comedor Rectangular Madera  4 Sillas;Mesa Comedor Rectangular Madera + 4 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 142990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537163_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  4 Sillas
6537182;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale;Toldo Plegable 3 x 6 con Paredes 3 Lados Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;181990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537182_1?$producto308$;02/07/2018 12:53;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale
6537179;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale;Toldo Plegable 3 x 6 con Paredes 3 Lados Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;181990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537179_1?$producto308$;02/07/2018 12:53;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale
6537176;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale;Toldo Plegable 3 x 6 con Paredes 3 Lados Laterales;Fernapet;cat70072;Complementos Terraza;Publicado;;;194990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537176_1?$producto308$;02/07/2018 12:53;Market Place;J13;MUEBLES;J1307;TERRAZA;J130701;METAL;MK Toldo Plegable 3x6 Con Paredes 3 Lados Laterale
6534910;MK Termolaminadora  Guillotina 25x30 100 Micas Car;Termolaminadora  Guillotina 25x30 100 Micas Carta;Fernapet;cat2001;Accesorios Computación;Publicado;;;45990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534910_1?$producto308$;28/06/2018 09:01;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Termolaminadora  Guillotina 25x30 100 Micas Car
6496015;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Publicado;;       24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496015_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6496014;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Publicado;;       24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496014_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6496013;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Publicado;;       24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496013_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6496012;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Publicado;;       24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496012_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6496011;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Despublicado;;; 24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496011_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6496010;MK Silla Eames Apoyabrazo Vintage Replica;Silla Eames Apoyabrazo Vintage Replica;Fernapet;cat5140006;Sillas Diseño;Publicado;;       24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496010_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1304;COMPLEMENTOS;J130405;SILLAS DISEÑO;MK Silla Eames Apoyabrazo Vintage Replica
6537309;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Publicado;;    160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537309_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537308;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Publicado;;    160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537308_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537307;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Publicado;;    160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537307_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537306;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Despublicado;;      160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537306_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537304;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Publicado;;    160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537304_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537302;MK Scooter Electrico Patineta Bluetooth Autobalanc;Scooter Eléctrico Patineta Bluetooth Autobalance;Fernapet;cat6930456;Scooters;Publicado;;    160990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537302_1?$producto308$;02/07/2018 12:57;Market Place;J03;DEPORTES;J0306;TIEMPO LIBRE;J030604;RODADOS;MK Scooter Electrico Patineta Bluetooth Autobalanc
6537315;MK Funda Asiento Auto Diseño Gris Universal 62718;Funda Asiento Auto Diseño Gris Universal 62718;Fernapet;cat3007;Accesorios Auto;Publicado;;;   18990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537315_1?$producto308$;28/06/2018 10:35;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Funda Asiento Auto Diseño Gris Universal 62718
6537311;MK Funda Universal Cubre Asientos Auto 62721;Funda Universal Cubre Asientos Auto 62721;Fernapet;cat3007;Accesorios Auto;Publicado;;     18990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537311_1?$producto308$;28/06/2018 09:05;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Funda Universal Cubre Asientos Auto 62721
6534916;MK Radio Auto Fm Mp3 Usb Sd Aux 50w 13106;Radio Auto Fm Mp3 Usb Sd Aux 50w 13106;Fernapet;cat3202;Radios de Auto;Publicado;;       14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534916_1?$producto308$;28/06/2018 09:02;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio Auto Fm Mp3 Usb Sd Aux 50w 13106
6534913;MK Radio Auto Fm Mp3 Usb Aux Sd Card Audio 68240;Radio Auto Fm Mp3 Usb Aux Sd Card Audio 68240;Fernapet;cat3202;Radios de Auto;Publicado;;;   15990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6534913_1?$producto308$;28/06/2018 09:05;Market Place;J11;ELECTRO HOGAR;J1102;AUDIO;J110206;CAR AUDIO;MK Radio Auto Fm Mp3 Usb Aux Sd Card Audio 68240
6536902;MK Inflador Globos Eléctrico 2 Inyectores 30601;Inflador Globos Eléctrico 2 Inyectores 30601;Fernapet;cat90073;Arte y Manualidades;Publicado;;;14990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536902_1?$producto308$;28/06/2018 10:34;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Inflador Globos Eléctrico 2 Inyectores 30601
6536897;MK Maquina De Humo 1200 Watts Control Remoto 03524;Maquina De Humo 1200 Watts Control Remoto 03524;Fernapet;cat2034;Electrodomésticos;Publicado;;      70990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536897_1?$producto308$;28/06/2018 09:03;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Maquina De Humo 1200 Watts Control Remoto 03524
6536896;MK Maquina De Humo 1500 Watts Control Remoto 03528;Maquina De Humo 1500 Watts Control Remoto 03528;Fernapet;cat2034;Electrodomésticos;Publicado;;      82990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536896_1?$producto308$;28/06/2018 09:03;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Maquina De Humo 1500 Watts Control Remoto 03528
6537171;MK Mesa Comedor Rectangular Madera  6 Sillas;Mesa Comedor Rectangular Madera + 6 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 171990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537171_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  6 Sillas
6537169;MK Mesa Comedor Rectangular Madera  6 Sillas;Mesa Comedor Rectangular Madera + 6 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 171990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537169_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  6 Sillas
6537167;MK Mesa Comedor Rectangular Madera  6 Sillas;Mesa Comedor Rectangular Madera + 6 Sillas;Fernapet;cat3149;Mesas de Comedor;Despublicado;;; 171990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537167_1?$producto308$;02/07/2018 12:51;Market Place;J13;MUEBLES;J1302;COMEDOR;J130201;MESA DE COMEDOR;MK Mesa Comedor Rectangular Madera  6 Sillas
6496029;MK Silla Madera Flex Patio Terraza Jardin;Silla Madera Flex Patio Terraza Jardin;Fernapet;cat1180036;Sillas terraza;Publicado;;       26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496029_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1307;TERRAZA;J130702;MADERA;MK Silla Madera Flex Patio Terraza Jardin
6496028;MK Silla Madera Flex Patio Terraza Jardin;Silla Madera Flex Patio Terraza Jardin;Fernapet;cat1180036;Sillas terraza;Publicado;;       26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496028_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1307;TERRAZA;J130702;MADERA;MK Silla Madera Flex Patio Terraza Jardin
6496027;MK Silla Madera Flex Patio Terraza Jardin;Silla Madera Flex Patio Terraza Jardin;Fernapet;cat1180036;Sillas terraza;Publicado;;       26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496027_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1307;TERRAZA;J130702;MADERA;MK Silla Madera Flex Patio Terraza Jardin
6496026;MK Silla Madera Flex Patio Terraza Jardin;Silla Madera Flex Patio Terraza Jardin;Fernapet;cat1180036;Sillas terraza;Publicado;;       26990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6496026_1?$producto308$;28/06/2018 09:03;Market Place;J13;MUEBLES;J1307;TERRAZA;J130702;MADERA;MK Silla Madera Flex Patio Terraza Jardin
6541406;MK Parlante Barra Bluetooth Aiwa Mp3 Usb Aux 21297;Parlante Barra Bluetooth Aiwa Mp3 Usb Aux 21297;AIWA;cat3171;Parlantes Bluetooth;Publicado;;;   36990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6541406_1?$producto308$;02/07/2018 12:57;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111401;ACCESORIOS AUDIO;MK Parlante Barra Bluetooth Aiwa Mp3 Usb Aux 21297
6537289;MK Termolaminadora Anilladora Guillotina Insumos;Termolaminadora Anilladora Guillotina Insumos;Fernapet;cat90073;Arte y Manualidades;Publicado;;      103990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537289_1?$producto308$;02/07/2018 12:57;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Termolaminadora Anilladora Guillotina Insumos
6536899;MK Maquina De Humo 400 Watts Control Alambrico 035;Maquina De Humo 400 Watts Control Alambrico 03513;Fernapet;cat2034;Electrodomésticos;Publicado;;;  22990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6536899_1?$producto308$;28/06/2018 09:04;Market Place;J11;ELECTRO HOGAR;J1109;ELECTRODOMESTICOS;J110901;ELECT.MENORES;MK Maquina De Humo 400 Watts Control Alambrico 035
6537283;MK Termolaminadora A4 Anilladora 198 Anillos 30970;Termolaminadora A4 Anilladora 198 Anillos 30970;Fernapet;cat90073;Arte y Manualidades;Publicado;;       77990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6537283_1?$producto308$;02/07/2018 12:57;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Termolaminadora A4 Anilladora 198 Anillos 30970
6618173;MK PEDIGREE Cachorro Con calcio y prebióticos;Pedigree Cachorro con Calcio y Prebióticos;Fernapet;cat9360005;Alimentos y snacks;Despublicado;;;35990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6618173_1?$producto308$;01/08/2018 01:25;Market Place;J17;REGALOS;J1701;REGALERIA;J170112;REGALOS INFANTILES;MK PEDIGREE Cachorro Con calcio y prebióticos
6618174;MK Pedigree Alimento Perro Adulto Carne Pollo Cere;Pedigree Alimento Perro Adulto Carne Pollo Cere;Fernapet;cat9360005;Alimentos y snacks;Despublicado;;;  30990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6618174_1?$producto308$;01/08/2018 01:25;Market Place;J17;REGALOS;J1701;REGALERIA;J170112;REGALOS INFANTILES;MK Pedigree Alimento Perro Adulto Carne Pollo Cere
6668878;MK Torre Rascador Gatos 4 Niveles 111.5cm Yq14711;Torre Rascador Gatos 4 Niveles 111.5cm Yq14711;Fernapet;cat9360001;Mundo Mascotas;Publicado;;      47990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6668878_1?$producto308$;21/08/2018 00:33;Market Place;J17;REGALOS;J1701;REGALERIA;J170108;ADORNOS;MK Torre Rascador Gatos 4 Niveles 111.5cm Yq14711
6674577;MK Cargador Bateria Portatil Awei P92k 10.000 9422;Cargador Bateria Portatil Awei P92k 10.000 94223 G;Fernapet;cat7230057;Baterias Externas;Publicado;;     19990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674577_1?$producto308$;23/08/2018 22:14;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P92k 10.000 9422
6674571;MK Cargador Bateria Portatil Awei P54k 10.000 9422;Cargador Bateria Portatil Awei P54k 10.000 94226 A;Fernapet;cat7230057;Baterias Externas;Publicado;;     24990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674571_1?$producto308$;23/08/2018 22:16;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P54k 10.000 9422
6674575;MK Cargador Bateria Portatil Awei P92k 10.000 9422;Cargador Bateria Portatil Awei P92k 10.000 94223 D;Fernapet;cat7230057;Baterias Externas;Publicado;;     19990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674575_1?$producto308$;23/08/2018 22:14;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Bateria Portatil Awei P92k 10.000 9422
6674569;MK Cargador Inalambrico Awei P59k 10000mah 94222 B;Cargador Inalambrico Awei P59k 10000mah 94222 B;Fernapet;cat7230057;Baterias Externas;Publicado;;       29990.0;;NORMAL;;http://falabella.scene7.com/is/image/Falabella/6674569_1?$producto308$;23/08/2018 22:16;Market Place;J11;ELECTRO HOGAR;J1114;ACCESORIOS;J111408;ACCESORIOS CELULARES;MK Cargador Inalambrico Awei P59k 10000mah 94222 B
